,col1,col2
0,-2.15330542307,4.18895747823
1,-4.056210805,10.0992438904
2,-2.52830827532,5.68242940774
3,-2.48213264201,9.99613425108
4,-1.14111443815,-1.32437060726
5,-3.09007318038,6.51890745923
6,-2.67365057921,5.17217701479
7,0.501493326675,1.90844837022
8,-2.90202982632,5.83648537952
9,-3.58569295327,9.09570989882
10,-0.130856238801,4.81549013069
11,-2.12836855264,4.2358128175
12,3.46137357785,0.019447021296
13,-3.76007711912,9.82031271876
14,-2.64089863071,5.28720729812
15,-3.56912325672,9.12395011809
16,-3.08324671678,4.2252280814
17,2.25384915492,-1.1011954638
18,-4.11921574246,11.6321303748
19,-1.48811147485,9.6705968828
20,-4.06420782484,10.085843301
21,0.0936064630378,4.11388168219
22,-8.09335378824,12.1409979086
23,-2.74510717574,5.08353430457
24,-3.15964380745,7.75865421929
25,-3.53805376861,7.91028226704
26,-3.58569295328,9.09570989882
27,-2.53454469048,5.67400344718
28,-3.56742715726,9.1268237843
29,-4.09584245394,11.6584459664
30,2.82695911205,-0.644616982012
31,-3.62272964105,9.03802331177
32,-2.44499635461,4.48487036719
33,-4.25293841822,7.06842004815
34,-6.93760004691,17.8211205145
35,-4.36964823247,10.7189676519
36,-0.990409836623,7.62396591128
37,-3.23637804756,7.3244628265
38,-2.9625604164,7.75999281812
39,-0.758367000573,-1.46085246228
40,-2.18358018823,4.13378540821
41,-4.26819474185,11.1556372889
42,-1.17430421593,-0.128529708888
43,-0.916648112045,-1.96614548509
44,-4.34855469048,10.7489584104
45,-3.72906517169,10.5805214694
46,-3.41181022696,8.36294939604
47,1.06479261797,-0.152854027252
48,0.230126721379,2.85075870439
49,-4.05033992639,10.4446160601
50,-2.26399315677,3.78407508715
51,-6.32616498319,6.11463275302
52,-1.57982863397,7.26668733993
53,-2.85812590982,5.89035057191
54,0.982787496939,1.7375123943
55,-0.213966996958,4.86079264059
56,-2.1702756859,9.23469148184
57,-4.902991343,12.8106631058
58,-1.73304687601,1.71974472012
59,-4.54523342556,11.4708866913
60,-4.63260899045,12.5378379256
61,-4.35522007104,10.738229
62,-3.39924204186,8.38199474353
63,-4.68937091721,8.71586691
64,2.8843474196,-2.56271280436
65,-3.20077307469,7.69398464555
66,-3.58596758269,4.06218667347
67,-3.65573341854,8.73265174437
68,-2.59124002031,3.60623521179
69,-2.52785748223,4.38239036954
70,1.14304119946,3.14527707117
71,-3.21497765613,7.67169420905
72,-2.59430314984,9.50086795246
73,-1.40094254367,0.259739482963
74,-0.60841030127,1.23680276997
75,-8.5562708732,21.7094607901
76,-4.35344870177,10.7409285732
77,1.23033023143,-1.26498986537
78,-1.78276079261,2.91516126419
79,-4.35522005511,10.7382290062
80,-3.1517755805,7.77020100164
81,-3.56742715726,9.1268237843
82,0.664479427387,2.43504224428
83,-4.52116409651,12.66175311
84,-2.83494232847,10.6871454406
85,-2.40944336181,4.57153474912
86,-0.728577068144,-1.40718096215
87,-1.7655939739,3.90857787869
88,-3.48266429246,12.1336754901
89,-2.63802591412,5.25817878315
90,-3.58569295327,9.09570989882
91,-2.98740020526,6.96707382482
92,-3.69108087474,8.65216257819
93,-4.51159548823,11.8031920375
94,-0.239769782043,-3.58363967127
95,2.94702636745,-2.4731140201
96,-0.950127318314,5.88544720125
97,1.02454092439,3.89741023839
98,4.06369886976,2.67040371561
99,-3.05990338745,6.55480917098
100,-3.69108087467,8.65216257821
101,-3.45508218296,8.02540386478
102,-3.19555020259,7.70233564853
103,-3.48585089204,7.96701253614
104,-6.33389646337,1.70765816319
105,-2.12391325033,4.24392527253
106,-2.12363746758,2.13707439579
107,-3.38410698176,8.40647336201
108,0.496799526109,1.8844604444
109,-0.689473093041,6.41181150478
110,-3.06209418787,6.5519266987
111,-4.05452879748,10.4371612617
112,-2.82929042075,7.94779534372
113,2.33300037929,2.34362874942
114,2.55297597988,-1.83276289974
115,-2.5973396335,5.57743877599
116,-0.291663112438,4.47883094316
117,-2.24139281593,3.83173218054
118,-3.43659880034,8.32983353021
119,-3.57415158414,9.11538850867
120,-2.13950412861,9.26189195333
121,-4.56728919476,11.4306421393
122,-1.89079266228,8.1186479594
123,-2.61124319285,5.55511813828
124,-4.66215720965,12.502427551
125,-2.17027568591,9.23469148184
126,-2.10525199633,1.46967479975
127,-3.39410913736,8.39014434225
128,-1.28437817899,0.783487216298
129,2.18569909425,0.893187084323
130,-2.80864875764,10.7128555249
131,1.48158350051,3.63639053721
132,-1.10703406312,0.0862995908717
133,-3.13016316852,7.79980508832
134,-2.431186797,4.10056615635
135,-2.58378066668,5.59951354833
136,-2.49807196722,9.96757411382
137,-4.11159525326,10.0293174779
138,-3.30252301579,7.2151881457
139,-4.54015416294,9.89663348105
140,-3.61771232334,7.84248488203
141,-3.78668164063,9.77072325141
142,-4.90916591944,12.8048458368
143,-5.99219804499,7.18631017079
144,-4.41644031077,11.9023449043
145,-3.57415158414,9.11538850867
146,-2.97416407347,6.99119826475
147,-1.57648305449,9.25005833516
148,-4.26819467611,11.1556373127
149,-1.74236038123,2.03800258504
150,-3.02065038179,6.6257926091
151,-2.68705918575,5.15225710885
152,-2.7524828013,6.3317991472
153,0.345698136814,3.23494585974
154,-0.865523842917,6.19499391231
155,1.88353284119,2.81052187093
156,-3.81357267709,9.43662186645
157,-2.23221457098,8.84047750929
158,-4.79350719919,13.2679979767
159,-3.15722347333,11.4364369503
160,-2.32936509019,4.97230486259
161,-0.983105768286,3.9113887762
162,-0.549727644644,-2.07619459876
163,-3.72352645198,10.5654054667
164,-2.24306715424,8.78021702984
165,-3.37752782539,8.41741060063
166,-2.08358928729,6.89286349344
167,-4.63962458997,12.5293660868
168,-0.964327866376,5.8847739868
169,1.61759722374,-2.26334860304
170,-0.298624904037,-0.412742543334
171,-3.74636274879,9.84295801412
172,-3.18510856709,7.71907263699
173,-4.59945783642,11.3929216735
174,2.82207726385,-2.66885610092
175,0.119578471287,7.50383327431
176,-4.49436568607,9.27514203727
177,-0.760023151348,-1.46362981621
178,0.297571298276,2.98345328177
179,-1.13212215943,-1.314234433
180,-2.48900450173,4.01751748182
181,-1.81754817433,8.51675529842
182,2.16585763999,0.517103113685
183,-3.3742368677,8.42290237366
184,-0.403363276707,-2.82856121855
185,-3.593961458,9.08185444607
186,-2.11789003412,4.2546883593
187,-4.08951345662,10.0525631922
188,-4.63729964412,12.5321699936
189,-2.97921427292,-1.20178141674
190,-3.47440425879,7.98330601977
191,-2.15796471613,9.1583732978
192,1.24009095307,0.616031977697
193,-2.7581460798,6.32123114209
194,-2.13198625834,3.04210043949
195,-4.47101451634,11.8444088425
196,0.366524464307,3.31211597322
197,-3.45867239242,12.2033921812
198,0.740748779004,3.83035561146
199,-4.38494850398,10.70187931
200,-1.6642537677,2.02852877851
201,-0.34687105592,4.35022582376
202,-2.36833376219,3.64964360474
203,-2.02162565058,3.45990280666
204,-4.5831472464,11.4106511913
205,-2.96046010191,7.01768153465
206,-3.76471930268,9.81212851521
207,-3.14205192445,2.7562206031
208,-2.88037761777,5.86116687081
209,2.07373138576,7.32675443815
210,-2.82532153717,10.6580888315
211,-4.75118026311,12.1050003793
212,1.38764012003,12.4946888008
213,-4.08466497192,10.0582326649
214,1.17823834468,0.641011289153
215,2.10079039159,4.42607187082
216,-2.82471050889,10.666275271
217,-4.45228385094,11.8642292499
218,-11.1592125386,24.6335438205
219,1.82663677241,1.63855598883
220,-0.980974642721,7.64660619295
221,-4.47411231443,11.8411621778
222,-2.95375389719,7.03085225127
223,-3.19381306676,7.70512086667
224,2.29904466654,6.71433481241
225,-1.58483106944,7.27574034951
226,-3.65779719289,8.71445332211
227,-1.48218534328,7.79994131312
228,-4.53124933036,11.7846505275
229,-0.845159782143,8.27106797361
230,-3.81430772718,9.43415838427
231,-0.877395812222,-1.62792990704
232,-1.91964795099,2.65380176266
233,0.36541856325,3.30949676339
234,1.42376141638,1.2441860467
235,-5.81500559979,3.33978223794
236,-1.47656354772,1.38587318114
237,-3.21959394966,3.95713911145
238,-3.84719394312,9.37177521479
239,-6.83640728205,4.81107912905
240,-0.932888016819,-0.712834957576
241,-2.7864798383,6.26834381427
242,-1.92214687728,2.65056136143
243,-1.90087329425,2.46249945455
244,-4.27632479924,10.7908059515
245,-2.00626721707,3.48735708534
246,-4.26819467471,11.1556373132
247,-5.08622078579,13.4927024647
248,-4.84038552149,8.6120540492
249,-1.820713278,2.82776272356
250,-18.426461437,11.4594759047
251,-2.93072256167,5.80720977398
252,-4.44275057116,11.8743818282
253,-2.72212875895,6.3850175188
254,-3.46776443865,6.37746865396
255,-1.716299103,0.909662767964
256,-1.36348542835,0.558359411625
257,-2.67022476839,5.1777021326
258,-4.01749422591,10.5082671264
259,-5.1699849828,18.5787461985
260,-2.93072256167,5.80720977398
261,-3.25709098099,6.37829264746
262,-2.16234769268,4.17193680811
263,3.55516627606,-2.21902115648
264,-4.05769681495,10.0965831851
265,-2.38696676229,5.69179164497
266,-0.88743638375,6.26615892085
267,-8.79531336342,24.9519920566
268,-5.22885681553,1.19305812895
269,-0.0399671366976,4.89867061157
270,1.31590823669,1.13438709886
271,-2.28917076061,9.66027442764
272,-2.46566531421,4.45350216981
273,-1.35964075882,10.7688841115
274,-4.03030046032,10.4833653476
275,-2.39458774963,4.83293065936
276,-4.46711491624,9.28930828567
277,-4.08466497173,10.0582326649
278,-3.39074444951,8.39558063217
279,-8.22595910177,8.99460847518
280,-4.48030046429,11.8347133828
281,-3.77747219639,9.78842969984
282,-3.38575792073,8.40374682343
283,-5.22880308675,6.72063887247
284,-2.98136733897,6.97783972802
285,-3.70054708837,8.64068457034
286,-1.12655426272,-0.0224678325055
287,-2.48450915322,10.3419200499
288,-5.83897334926,11.4329363492
289,-3.1780599744,7.73028389124
290,-3.20427532038,7.6884180688
291,-2.15012625737,9.42951212072
292,3.35397607048,-1.22580401723
293,-4.22513462542,11.2160618346
294,-4.87976142244,12.83395395
295,-2.05746540656,2.20044383922
296,-4.05340523869,10.1045374832
297,-2.07289075019,10.5426686552
298,-1.72818760965,1.73766424175
299,-1.10179369568,-1.27815582915
300,-4.05171956349,10.4421233392
301,0.294935662433,2.81183727218
302,-3.16155751736,7.75578819943
303,-3.20603583304,7.68563406826
304,-1.83041306783,8.47057796905
305,-3.05915169671,5.11542313686
306,-3.18192892747,-3.79241347213
307,-4.22513355079,11.2160622131
308,-3.82077143544,9.41664526395
309,-4.03030045655,10.483365349
310,-0.714616835565,-3.52471678351
311,-3.81880144411,-0.714325836815
312,-2.12241723828,4.24662146992
313,1.31431521548,1.10512984847
314,-1.80563383494,6.60866729736
315,-4.00453735869,-0.097670123478
316,-0.857078253618,3.13788421346
317,-4.06970275406,10.0776803587
318,-2.17698064955,9.17040354581
319,1.57727783851,3.66624595731
320,-3.77337977938,9.79619883431
321,-2.54653123074,4.36435927521
322,2.23812280983,-1.13547374179
323,-0.980974650858,7.64660619001
324,-1.50761428045,7.70793203008
325,2.21206177608,0.136057598731
326,-2.57867901443,5.60775795382
327,-3.61499749908,9.04896912624
328,-2.94972034852,7.03874492025
329,-4.02335132255,10.497017199
330,-0.737572956759,6.38565618894
331,-1.30817889949,0.668781928223
332,-0.10951879613,6.62296216203
333,-1.87953900618,11.1007304914
334,-3.67240551256,8.67945679093
335,-1.49059018925,1.35050368946
336,-3.00676335251,5.73998931748
337,-0.998483498174,-0.856577776727
338,-4.26065701451,9.2118965714
339,-6.57051725435,6.88048390287
340,-3.16147871382,6.16095740409
341,-0.499074524524,5.63107817159
342,-2.04723202598,2.21105226455
343,1.35400538534,1.16445911651
344,3.27199356913,-1.22816227032
345,-4.31328674558,6.53004628662
346,0.93389645178,1.41019756872
347,-1.63711770879,9.71728802761
348,-4.24068460145,9.30675233481
349,-1.59348848839,7.31803703333
350,-3.35075000051,3.78615637738
351,-2.96315495104,7.01240335279
352,-1.73767776389,1.70573817434
353,-1.76646779933,1.64208936961
354,-0.357445402061,-2.72870464276
355,3.4292839585,-2.54914452604
356,-3.78788446314,6.4682982081
357,-2.85057036595,4.18836372925
358,-4.84505482266,12.872662157
359,-2.11032144398,3.08024269217
360,-2.57006511877,5.6214849666
361,-1.10834798912,0.0559957267235
362,-3.49724231998,7.95284544206
363,-0.784939199839,-1.50345967711
364,-1.46699897997,7.84788959511
365,-4.54360880613,11.4759592694
366,-2.36655532399,4.89390064293
367,-0.907240154725,2.99098501639
368,-1.72670908396,8.62204453652
369,-3.24915422999,7.28829083171
370,-4.47101511937,11.8444086264
371,-5.24549495212,14.2401725678
372,-3.14733711563,11.4213799242
373,3.78163295476,-0.809328981641
374,-4.30348800877,11.108460594
375,-3.33529637255,9.18916913952
376,-4.62161030102,11.3715398518
377,-3.16196275531,12.3686402516
378,-4.15112496867,7.30539986457
379,2.27095796942,5.61785780373
380,0.771399842356,2.94927302637
381,-0.670163070619,-3.15608229195
382,-0.644874742447,-2.26073205977
383,-2.64195084387,9.33848522407
384,-4.46336309941,10.3254044299
385,-2.59523643665,1.75986454543
386,-0.268385224002,4.41303404019
387,-3.72110191125,10.6153568996
388,2.5088414726,-1.9613631733
389,-1.77261748541,1.63108298969
390,-7.97328298764,12.7592100755
391,-5.26322991938,6.20113523678
392,4.09549531639,0.30251550732
393,-3.51313728801,7.93512621105
