,col1,col2
0,6.07398547847,-8.43908340165
1,10.0252896669,-2.23704792642
2,1.76722378965,-4.62050318538
3,11.6492882899,9.82012036318
4,-12.9868644281,-13.1405419122
5,6.89754778224,-13.3998836748
6,9.38255931594,4.70540960806
7,11.0292164944,7.78532882001
8,14.6857991971,-2.05465777518
9,-50.0853271919,19.0890718763
10,9.5469126089,-7.28644775821
11,11.6802490977,-15.1988543852
12,-0.119363447466,8.4409677413
13,14.0785994738,-13.0852096584
14,6.96508545229,1.61254923411
15,12.0300220286,-13.0967238884
16,11.9928345795,-2.09987021492
17,8.21771483748,4.75032376204
18,3.23330493926,-12.5563174073
19,11.0839304588,0.844475253077
20,-14.0066259129,-14.3080671633
21,-24.652431614,6.56740707786
22,-6.24239935188,8.11317075682
23,-0.0103347415177,7.44028914807
24,8.14350510697,-13.2760115615
25,9.56474051568,0.716159296309
26,7.74681254591,0.639334228231
27,-34.3038581959,7.10739656573
28,8.47992524319,8.66831973454
29,7.93661864885,-4.35061391539
30,13.0891254629,-15.1345541543
31,5.19050020706,-15.4807342745
32,5.46371947925,-14.4396417495
33,-30.5293400277,6.24036270162
34,11.2346205428,-13.2125079803
35,-10.5137508889,1.02132907559
36,11.2599242582,1.79676082722
37,8.51240558837,-2.23841184
38,-12.209021828,6.94335984516
39,-2.16327588513,-2.79723791095
40,-6.90219016212,4.00989624044
41,-10.8302007162,1.8439320597
42,7.40208275769,8.62793755484
43,6.35605849023,15.5862592586
44,-47.800268456,5.53782304247
45,-4.38798006864,-2.8828086896
46,-3.52475608923,12.151802443
47,12.5434512066,-2.15525030625
48,11.3389653623,0.79656994587
49,9.39913147237,12.7148557508
50,1.95102500008,0.400183940288
51,-36.2940903121,7.72579576717
52,6.8198405977,7.68618787893
53,12.0608978218,0.85195735428
54,7.01311686482,-15.3982004419
55,12.0447730997,-3.11778878482
56,12.0190559897,1.82594574103
57,-12.2053134613,11.7776604457
58,-2.93594089487,12.3039503407
59,-13.9795486842,-0.122383107424
60,8.29518553691,9.79156967817
61,-5.99535181604,10.1829139729
62,10.8143497839,-13.2303149377
63,-22.7136415041,10.3249786037
64,6.4650920906,-13.3976245863
65,11.7957348788,-2.16730170629
66,7.94620037109,-3.35551545993
67,0.427783200255,7.43641112383
68,3.71612867022,-13.4375076458
69,14.5794563668,8.94119694077
70,-0.348733202483,7.40928855363
71,-7.5853425353,6.96601759598
72,-27.9318944762,5.35748883009
73,8.81916252899,-15.3237975446
74,7.59818566277,7.71095020842
75,-21.5914507611,-0.560533303535
76,0.747158539228,-13.6690660117
77,4.12875115469,9.47916045682
78,-2.6272310357,7.18824881844
79,8.73149123917,4.78463568343
80,3.57892714749,13.4813720541
81,-1.14438641275,7.37401136539
82,9.37890094964,-12.2979636558
83,3.39422711466,12.5505266863
84,-12.1024177385,7.79021303613
85,0.651023126228,1.40597912575
86,-29.5942434244,8.35138683139
87,-2.79724574994,4.16883850309
88,-18.1174028506,-14.5076093128
89,7.55422750788,12.6940409313
90,0.613933055721,0.322041379672
91,-10.7328787356,0.836292276381
92,-7.38515215975,8.16373986989
93,2.64647924629,0.50446239442
94,6.27546713562,9.5726284665
95,6.63097376867,1.58607874902
96,-1.870378471,7.21725111626
97,7.56749665307,-3.35140559437
98,-13.8116389441,-0.303618845171
99,-19.1055788961,11.4718585198
100,12.7332983157,1.85775636018
101,4.22876939386,7.48513732471
102,0.0261379535206,0.431337174313
103,2.36061664114,7.41070086418
104,-8.48071473557,10.9506197386
105,12.9591626045,12.8724396609
106,5.54442056531,1.5625746703
107,8.36442076303,12.7513484878
108,13.6443140247,-12.103073378
109,0.672567817675,7.32082174704
110,7.02844047637,8.60605665505
111,-7.47394405016,-12.0374559687
112,14.0290526697,-12.0870481038
113,4.85165099106,2.50723961974
114,-29.855273797,10.2401946272
115,0.401949869427,21.3208683285
116,10.812401825,12.7789454339
117,12.7251386317,-15.1445452398
118,6.02949671293,7.65314601288
119,-12.084155976,8.77766397967
120,-7.07106554625,9.022801692
121,-4.60258452744,-14.8991540079
122,2.37568502084,8.41113982128
123,15.9571723228,-15.0086964477
124,6.37697283778,1.69784829727
125,10.6142065397,-7.24390689961
126,3.38840066796,-7.55649150807
127,-1.99508314152,10.2125890278
128,-4.48952281405,7.18804051087
129,4.40664892683,7.60846373042
130,-9.25068919509,-16.061464083
131,-21.7757638022,7.59074798772
132,0.661530814013,12.4386358207
133,5.59907213653,8.65965234627
134,5.84231549658,-15.3642742383
135,5.03873880806,12.5273392827
136,4.76564479842,-13.4955071113
137,1.05264554921,-15.5470659391
138,1.58800688903,1.36542967634
139,14.3615198436,-3.06963459578
140,7.00544731294,-15.3977123695
141,1.80087493378,-3.62626946925
142,-33.0615771798,10.8609910301
143,4.18809504997,7.48219470524
144,-8.80677930736,1.07800164034
145,-26.9333331499,3.12389946129
146,-3.26300489345,-10.8475149133
147,11.2518480261,1.80354783709
148,-2.94333460661,8.14547781646
149,4.0406204673,1.48417672604
150,-30.6851217424,5.96303629427
151,8.16334985697,7.65916939118
152,-6.47448772802,-13.9778067469
153,-7.13834346484,11.9962861284
154,-12.4562952061,-13.1759985737
155,1.95348011329,1.38631611766
156,11.3494445378,12.8581429576
157,-11.6262212811,-4.18860502888
158,-9.63840374854,-12.9559660853
159,5.06287980926,1.60905335816
160,5.78683136171,12.6422765797
161,3.77680795972,9.46830664731
162,-36.3681981984,5.92994062949
163,-6.30822164404,-2.80329576003
164,-10.5373067312,7.8392505837
165,6.62898111278,-14.3351295935
166,12.2484126259,4.83163627136
167,11.3930232651,-2.14697219764
